age,yr,cohort,L,D,rate,y,country,gender
76.0,1992.0,1916.0,0,0,0.10222303306741902,-2.280598254125457,SA2,Female
77.0,1992.0,1915.0,0,0,0.11506022300266147,-2.1622996094064946,SA2,Female
78.0,1992.0,1914.0,0,0,0.13420767940841472,-2.0083668324721162,SA2,Female
79.0,1992.0,1913.0,0,0,0.1488351695325137,-1.9049158301252702,SA2,Female
80.0,1992.0,1912.0,0,0,0.16849887642593592,-1.7808261973072883,SA2,Female
81.0,1992.0,1911.0,0,0,0.18700356364671766,-1.6766276053748124,SA2,Female
82.0,1992.0,1910.0,0,0,0.22050336638580376,-1.5118423171559774,SA2,Female
83.0,1992.0,1909.0,0,0,0.22552209361820258,-1.489337148704816,SA2,Female
84.0,1992.0,1908.0,0,0,0.2571504019875145,-1.3580941435210785,SA2,Female
50.0,1993.0,1943.0,0,0,0.005836848817889047,-5.143564213748807,SA2,Female
51.0,1993.0,1942.0,0,0,0.006829244896969795,-4.986541168323915,SA2,Female
52.0,1993.0,1941.0,0,0,0.0067721310205107335,-4.994939467510525,SA2,Female
53.0,1993.0,1940.0,0,0,0.008258452380426592,-4.796518072148397,SA2,Female
54.0,1993.0,1939.0,0,0,0.008121103853375297,-4.813289191513996,SA2,Female
55.0,1993.0,1938.0,0,0,0.009042195890189604,-4.705853225868659,SA2,Female
56.0,1993.0,1937.0,0,0,0.010418459838680215,-4.564176061769702,SA2,Female
57.0,1993.0,1936.0,0,0,0.010840459735537595,-4.524469872842506,SA2,Female
58.0,1993.0,1935.0,0,0,0.01306574632604989,-4.337761257565313,SA2,Female
59.0,1993.0,1934.0,0,0,0.013430517579195634,-4.310225730157907,SA2,Female
60.0,1993.0,1933.0,0,0,0.014165650612352866,-4.256935215772958,SA2,Female
61.0,1993.0,1932.0,0,0,0.015997628597369314,-4.135314780391356,SA2,Female
62.0,1993.0,1931.0,0,0,0.018995660190768503,-3.963544736917649,SA2,Female
63.0,1993.0,1930.0,0,0,0.01954021994162405,-3.9352803764623707,SA2,Female
64.0,1993.0,1929.0,0,0,0.02232860490515821,-3.8018866913398224,SA2,Female
65.0,1993.0,1928.0,0,0,0.024688890783298948,-3.701401902381549,SA2,Female
66.0,1993.0,1927.0,0,0,0.02870979313012411,-3.5505169903741103,SA2,Female
67.0,1993.0,1926.0,0,0,0.02902126142926958,-3.539726564887407,SA2,Female
68.0,1993.0,1925.0,0,0,0.0357207013078997,-3.332024889686738,SA2,Female
69.0,1993.0,1924.0,0,0,0.04340205158648712,-3.1372485674149995,SA2,Female
70.0,1993.0,1923.0,0,0,0.04708373997785395,-3.0558275609632095,SA2,Female
71.0,1993.0,1922.0,0,0,0.049628992163404884,-3.0031800965927076,SA2,Female
72.0,1993.0,1921.0,0,0,0.05746677522008025,-2.8565483204419233,SA2,Female
73.0,1993.0,1920.0,0,0,0.06528706586137747,-2.728961334885674,SA2,Female
74.0,1993.0,1919.0,0,0,0.07219099005920945,-2.628440032294146,SA2,Female
75.0,1993.0,1918.0,0,0,0.08755011697120639,-2.435543884200839,SA2,Female
76.0,1993.0,1917.0,0,0,0.09629465802954605,-2.3403424338917103,SA2,Female
77.0,1993.0,1916.0,0,0,0.1125062810590126,-2.1847462272605225,SA2,Female
78.0,1993.0,1915.0,0,0,0.126409189960961,-2.068231094524939,SA2,Female
79.0,1993.0,1914.0,0,0,0.15219218411783958,-1.8826111875811655,SA2,Female
80.0,1993.0,1913.0,0,0,0.15426118034660427,-1.8691081368356222,SA2,Female
81.0,1993.0,1912.0,0,0,0.1844669549351685,-1.690284937585405,SA2,Female
82.0,1993.0,1911.0,0,0,0.20668738189910515,-1.5765478596386309,SA2,Female
83.0,1993.0,1910.0,0,0,0.2191603471505375,-1.5179516383081688,SA2,Female
84.0,1993.0,1909.0,0,0,0.24828885675906281,-1.393162465610137,SA2,Female
50.0,1994.0,1944.0,0,0,0.006106481371772683,-5.098404551914947,SA2,Female
51.0,1994.0,1943.0,0,0,0.006238187243170772,-5.077065644707934,SA2,Female
52.0,1994.0,1942.0,0,0,0.006551577531789381,-5.0280494137853715,SA2,Female
53.0,1994.0,1941.0,0,0,0.0069436566087924135,-4.969926754345642,SA2,Female
54.0,1994.0,1940.0,0,0,0.007889531360127893,-4.842218542576887,SA2,Female
55.0,1994.0,1939.0,0,0,0.009190791028502156,-4.68955327140015,SA2,Female
56.0,1994.0,1938.0,0,0,0.009492551551030196,-4.657247835161428,SA2,Female
57.0,1994.0,1937.0,0,0,0.010867410764763955,-4.5219868063368835,SA2,Female
58.0,1994.0,1936.0,0,0,0.011202544433699575,-4.4916143449025965,SA2,Female
59.0,1994.0,1935.0,0,0,0.01290739824644682,-4.349954624530575,SA2,Female
60.0,1994.0,1934.0,0,0,0.01386507771211163,-4.278381995017616,SA2,Female
61.0,1994.0,1933.0,0,0,0.015417016318953288,-4.172283423800682,SA2,Female
62.0,1994.0,1932.0,0,0,0.01672219385711205,-4.0910184683833,SA2,Female
63.0,1994.0,1931.0,0,0,0.01918094457993992,-3.9538379625674462,SA2,Female
64.0,1994.0,1930.0,0,0,0.02073492481675338,-3.8759358112005,SA2,Female
65.0,1994.0,1929.0,0,0,0.023246947600379597,-3.7615814415727122,SA2,Female
66.0,1994.0,1928.0,0,0,0.026455778570668356,-3.632280673058402,SA2,Female
67.0,1994.0,1927.0,0,0,0.02917023235945672,-3.534606529434654,SA2,Female
68.0,1994.0,1926.0,0,0,0.03189603495384457,-3.445273573034466,SA2,Female
69.0,1994.0,1925.0,0,0,0.03824185722143516,-3.26382462447215,SA2,Female
70.0,1994.0,1924.0,0,0,0.04365657399646667,-3.131401401015624,SA2,Female
71.0,1994.0,1923.0,0,0,0.04918780865254382,-3.0121094778042523,SA2,Female
72.0,1994.0,1922.0,0,0,0.056691011608791725,-2.870139606233048,SA2,Female
73.0,1994.0,1921.0,0,0,0.06616414372199936,-2.7156165983960796,SA2,Female
74.0,1994.0,1920.0,0,0,0.07016684808463175,-2.6568793290019594,SA2,Female
75.0,1994.0,1919.0,0,0,0.08284648016727006,-2.4907660204143456,SA2,Female
76.0,1994.0,1918.0,0,0,0.0925152967407437,-2.3803812779656948,SA2,Female
77.0,1994.0,1917.0,0,0,0.10777052255744538,-2.2277511035640947,SA2,Female
78.0,1994.0,1916.0,0,0,0.12066629861315209,-2.1147264059963753,SA2,Female
79.0,1994.0,1915.0,0,0,0.13601632149249,-1.9949803894726348,SA2,Female
80.0,1994.0,1914.0,0,0,0.15033420352205315,-1.894894439769289,SA2,Female
81.0,1994.0,1913.0,0,0,0.17009282445173077,-1.7714109647632792,SA2,Female
82.0,1994.0,1912.0,0,0,0.20258108898385535,-1.596615033163567,SA2,Female
83.0,1994.0,1911.0,0,0,0.21460423448920218,-1.5389597169708826,SA2,Female
84.0,1994.0,1910.0,0,0,0.2326029416483823,-1.4584223921659254,SA2,Female
50.0,1995.0,1945.0,0,0,0.005585890457856098,-5.1875114217738645,SA2,Female
51.0,1995.0,1944.0,0,0,0.006138778591744642,-5.093129483037526,SA2,Female
52.0,1995.0,1943.0,0,0,0.006428632227378156,-5.046993480719696,SA2,Female
53.0,1995.0,1942.0,0,0,0.007237142991752048,-4.928528764864152,SA2,Female
54.0,1995.0,1941.0,0,0,0.008180016038185897,-4.806061167710981,SA2,Female
55.0,1995.0,1940.0,0,0,0.00802819558720713,-4.824795485214885,SA2,Female
56.0,1995.0,1939.0,0,0,0.009059496345883314,-4.7039417514345905,SA2,Female
57.0,1995.0,1938.0,0,0,0.010339528047723227,-4.571781054297197,SA2,Female
58.0,1995.0,1937.0,0,0,0.011015716330760622,-4.508432268544507,SA2,Female
59.0,1995.0,1936.0,0,0,0.012175494562560164,-4.408329989683661,SA2,Female
60.0,1995.0,1935.0,0,0,0.013393640879128952,-4.312975245924137,SA2,Female
61.0,1995.0,1934.0,0,0,0.01427440147535191,-4.249287452490568,SA2,Female
62.0,1995.0,1933.0,0,0,0.016002713302847412,-4.134996989691698,SA2,Female
63.0,1995.0,1932.0,0,0,0.01756440802126326,-4.041880696009149,SA2,Female
64.0,1995.0,1931.0,0,0,0.01986623711154906,-3.9187336157145922,SA2,Female
65.0,1995.0,1930.0,0,0,0.022740061300137306,-3.783627094966929,SA2,Female
66.0,1995.0,1929.0,0,0,0.02548789687535807,-3.669551571830238,SA2,Female
67.0,1995.0,1928.0,0,0,0.02800025058849338,-3.575541819257931,SA2,Female
68.0,1995.0,1927.0,0,0,0.03266003584421077,-3.4216030939446833,SA2,Female
69.0,1995.0,1926.0,0,0,0.036891872233801144,-3.2997640168641156,SA2,Female
70.0,1995.0,1925.0,0,0,0.040172153724872116,-3.214581216791232,SA2,Female
71.0,1995.0,1924.0,0,0,0.044313930394914165,-3.116456195494794,SA2,Female
72.0,1995.0,1923.0,0,0,0.05443548299953459,-2.9107390767291483,SA2,Female
73.0,1995.0,1922.0,0,0,0.06058318454217753,-2.8037379072146953,SA2,Female
74.0,1995.0,1921.0,0,0,0.06592856999230018,-2.7191833958798064,SA2,Female
75.0,1995.0,1920.0,0,0,0.07767628699748848,-2.5552052548349673,SA2,Female
76.0,1995.0,1919.0,0,0,0.08909099453602289,-2.418097021038542,SA2,Female
77.0,1995.0,1918.0,0,0,0.1047497750912202,-2.256180867282718,SA2,Female
78.0,1995.0,1917.0,0,0,0.10888277795807419,-2.2174834070217657,SA2,Female
79.0,1995.0,1916.0,0,0,0.12890210940930238,-2.048702004474989,SA2,Female
80.0,1995.0,1915.0,0,0,0.14232769358097902,-1.9496231787594964,SA2,Female
81.0,1995.0,1914.0,0,0,0.16396588880891905,-1.8080968678594793,SA2,Female
82.0,1995.0,1913.0,0,0,0.18137905456900938,-1.7071662134087107,SA2,Female
83.0,1995.0,1912.0,0,0,0.2084682559595106,-1.5679684989291003,SA2,Female
84.0,1995.0,1911.0,0,0,0.21740739088845487,-1.5259823081458803,SA2,Female
50.0,1996.0,1946.0,0,0,0.005529249601562438,-5.197703168575411,SA2,Female
51.0,1996.0,1945.0,0,0,0.005802853874252129,-5.149405435160483,SA2,Female
52.0,1996.0,1944.0,0,0,0.006211645816875754,-5.081329391278065,SA2,Female
53.0,1996.0,1943.0,0,0,0.006732984413865629,-5.000736784308702,SA2,Female
54.0,1996.0,1942.0,0,0,0.00735759526223664,-4.912022130303818,SA2,Female
55.0,1996.0,1941.0,0,0,0.008300214193529349,-4.791473958063246,SA2,Female
56.0,1996.0,1940.0,0,0,0.008657160984993955,-4.7493684409881745,SA2,Female
57.0,1996.0,1939.0,0,0,0.009481788287934962,-4.658382342537288,SA2,Female
58.0,1996.0,1938.0,0,0,0.01118640162198425,-4.493056379241555,SA2,Female
59.0,1996.0,1937.0,0,0,0.01132669867971361,-4.480592625067287,SA2,Female
60.0,1996.0,1936.0,0,0,0.012638310018642846,-4.371022600258946,SA2,Female
61.0,1996.0,1935.0,0,0,0.01439782681249301,-4.240677999588214,SA2,Female
62.0,1996.0,1934.0,0,0,0.015434983813768231,-4.171118669699233,SA2,Female
63.0,1996.0,1933.0,0,0,0.018218894832211924,-4.005296045838987,SA2,Female
64.0,1996.0,1932.0,0,0,0.020079954936561506,-3.908033228356271,SA2,Female
65.0,1996.0,1931.0,0,0,0.021245177226156698,-3.851625363432896,SA2,Female
66.0,1996.0,1930.0,0,0,0.0251242190909564,-3.6839229940428795,SA2,Female
67.0,1996.0,1929.0,0,0,0.027769934803363826,-3.583801325402453,SA2,Female
68.0,1996.0,1928.0,0,0,0.03195439043961748,-3.443445691648831,SA2,Female
69.0,1996.0,1927.0,0,0,0.0344055020856315,-3.369538783042765,SA2,Female
70.0,1996.0,1926.0,0,0,0.040497794877942125,-3.2065077538101794,SA2,Female
71.0,1996.0,1925.0,0,0,0.046665447779738745,-3.064751264387648,SA2,Female
72.0,1996.0,1924.0,0,0,0.052662218164624464,-2.9438570034193177,SA2,Female
73.0,1996.0,1923.0,0,0,0.05560218978322874,-2.889532693910708,SA2,Female
74.0,1996.0,1922.0,0,0,0.06523362382156646,-2.72978024019375,SA2,Female
75.0,1996.0,1921.0,0,0,0.0700008619317529,-2.6592477236978307,SA2,Female
76.0,1996.0,1920.0,0,0,0.08452275120996741,-2.470734535770591,SA2,Female
77.0,1996.0,1919.0,0,0,0.09305583094013002,-2.3745556332668927,SA2,Female
78.0,1996.0,1918.0,0,0,0.11587441478500958,-2.1552483055079255,SA2,Female
79.0,1996.0,1917.0,0,0,0.12531694506420527,-2.0769091902763024,SA2,Female
80.0,1996.0,1916.0,0,0,0.1412237830440475,-1.9574095329504597,SA2,Female
81.0,1996.0,1915.0,0,0,0.15332225572486435,-1.8752133260495452,SA2,Female
82.0,1996.0,1914.0,0,0,0.18283569767135133,-1.6991673563612295,SA2,Female
83.0,1996.0,1913.0,0,0,0.19801055739835785,-1.6194349295153463,SA2,Female
84.0,1996.0,1912.0,0,0,0.22449838879199827,-1.493886748698641,SA2,Female
50.0,1997.0,1947.0,0,0,0.005082074510804578,-5.282035732482757,SA2,Female
51.0,1997.0,1946.0,0,0,0.005639193012400946,-5.178014306617139,SA2,Female
52.0,1997.0,1945.0,0,0,0.005643601239996917,-5.177232899507931,SA2,Female
53.0,1997.0,1944.0,0,0,0.0064704012395165374,-5.040517157010975,SA2,Female
54.0,1997.0,1943.0,0,0,0.007025422591857238,-4.958219910147075,SA2,Female
55.0,1997.0,1942.0,0,0,0.007660530562354099,-4.871674033613383,SA2,Female
56.0,1997.0,1941.0,0,0,0.008239322943764378,-4.798837105455537,SA2,Female
57.0,1997.0,1940.0,0,0,0.008604713271078234,-4.755445171073306,SA2,Female
58.0,1997.0,1939.0,0,0,0.009553759441532963,-4.650820543153531,SA2,Female
59.0,1997.0,1938.0,0,0,0.011307059144320874,-4.482328045272313,SA2,Female
60.0,1997.0,1937.0,0,0,0.012175485402810092,-4.408330741994253,SA2,Female
61.0,1997.0,1936.0,0,0,0.013147980872619027,-4.331487077956167,SA2,Female
62.0,1997.0,1935.0,0,0,0.014960403812261162,-4.202348314001899,SA2,Female
63.0,1997.0,1934.0,0,0,0.015295048993822037,-4.180226098126994,SA2,Female
64.0,1997.0,1933.0,0,0,0.01860403000277102,-3.9843770549162,SA2,Female
65.0,1997.0,1932.0,0,0,0.020374420954630584,-3.8934750396636835,SA2,Female
66.0,1997.0,1931.0,0,0,0.02372311718869775,-3.7413052974372927,SA2,Female
67.0,1997.0,1930.0,0,0,0.026544733712692056,-3.628923904539781,SA2,Female
68.0,1997.0,1929.0,0,0,0.028262294420123176,-3.5662267153497256,SA2,Female
69.0,1997.0,1928.0,0,0,0.03425019832259433,-3.374062923849957,SA2,Female
70.0,1997.0,1927.0,0,0,0.038149400744189176,-3.2662452292599906,SA2,Female
71.0,1997.0,1926.0,0,0,0.044266896347151315,-3.1175181420562086,SA2,Female
72.0,1997.0,1925.0,0,0,0.049345240656371185,-3.0089139583537214,SA2,Female
73.0,1997.0,1924.0,0,0,0.05609136156472914,-2.8807734611134577,SA2,Female
74.0,1997.0,1923.0,0,0,0.06310005506931793,-2.76303363670448,SA2,Female
75.0,1997.0,1922.0,0,0,0.07416244505418056,-2.601497388281782,SA2,Female
76.0,1997.0,1921.0,0,0,0.08087483778719216,-2.514852531885592,SA2,Female
77.0,1997.0,1920.0,0,0,0.09391500336554014,-2.365365125280731,SA2,Female
78.0,1997.0,1919.0,0,0,0.10427770721157799,-2.260697677005712,SA2,Female
79.0,1997.0,1918.0,0,0,0.1158423317059821,-2.1555252218699783,SA2,Female
80.0,1997.0,1917.0,0,0,0.13925916896202534,-1.9714185570137244,SA2,Female
81.0,1997.0,1916.0,0,0,0.1457421894660209,-1.9259160437567788,SA2,Female
82.0,1997.0,1915.0,0,0,0.17350700911113226,-1.7515372820761577,SA2,Female
83.0,1997.0,1914.0,0,0,0.20030481985978282,-1.6079149733957707,SA2,Female
84.0,1997.0,1913.0,0,0,0.20972788172929216,-1.5619443898302097,SA2,Female
50.0,1998.0,1948.0,0,0,0.0050069111897511126,-5.296936083009308,SA2,Female
51.0,1998.0,1947.0,0,0,0.005058246935618058,-5.286735311123755,SA2,Female
52.0,1998.0,1946.0,0,0,0.005956041567120379,-5.123349185151756,SA2,Female
53.0,1998.0,1945.0,0,0,0.006102161753996799,-5.0991121846816085,SA2,Female
54.0,1998.0,1944.0,0,0,0.006785298096451159,-4.992997052032376,SA2,Female
55.0,1998.0,1943.0,0,0,0.007697412983723521,-4.8668709827149295,SA2,Female
56.0,1998.0,1942.0,0,0,0.007959867153871229,-4.833342968477269,SA2,Female
57.0,1998.0,1941.0,0,0,0.009058095687152155,-4.704096370076118,SA2,Female
58.0,1998.0,1940.0,0,0,0.009587172423165096,-4.647329279947819,SA2,Female
59.0,1998.0,1939.0,0,0,0.010133643526787573,-4.591894348510442,SA2,Female
60.0,1998.0,1938.0,0,0,0.01091889564460266,-4.5172604452261504,SA2,Female
61.0,1998.0,1937.0,0,0,0.01273102487662734,-4.363713360884638,SA2,Female
62.0,1998.0,1936.0,0,0,0.01432837380176531,-4.245513525663609,SA2,Female
63.0,1998.0,1935.0,0,0,0.016104681234420055,-4.128645289352321,SA2,Female
64.0,1998.0,1934.0,0,0,0.017871150718512734,-4.024567558010872,SA2,Female
65.0,1998.0,1933.0,0,0,0.02028772481407219,-3.8977392647944615,SA2,Female
66.0,1998.0,1932.0,0,0,0.022406824693922855,-3.798389692688949,SA2,Female
67.0,1998.0,1931.0,0,0,0.02624840103228299,-3.640150204855666,SA2,Female
68.0,1998.0,1930.0,0,0,0.027635862619828488,-3.588640979426401,SA2,Female
69.0,1998.0,1929.0,0,0,0.030462617037640406,-3.491255018014708,SA2,Female
70.0,1998.0,1928.0,0,0,0.03608800195113276,-3.321794824810073,SA2,Female
71.0,1998.0,1927.0,0,0,0.040720653377365315,-3.201019861255502,SA2,Female
72.0,1998.0,1926.0,0,0,0.04764139188201021,-3.044053318254955,SA2,Female
73.0,1998.0,1925.0,0,0,0.05251673203129544,-2.946623454802315,SA2,Female
74.0,1998.0,1924.0,0,0,0.060865745497326165,-2.7990847338208873,SA2,Female
75.0,1998.0,1923.0,0,0,0.06968593214948231,-2.6637568158841827,SA2,Female
76.0,1998.0,1922.0,0,0,0.0876315723509777,-2.4346139310081645,SA2,Female
77.0,1998.0,1921.0,0,0,0.09238090847336558,-2.38183493993661,SA2,Female
78.0,1998.0,1920.0,0,0,0.0981679946379192,-2.3210750369293653,SA2,Female
79.0,1998.0,1919.0,0,0,0.11745705516327117,-2.141682500177091,SA2,Female
80.0,1998.0,1918.0,0,0,0.13330717320163435,-2.015099240779939,SA2,Female
81.0,1998.0,1917.0,0,0,0.14578009322679783,-1.9256560035249284,SA2,Female
82.0,1998.0,1916.0,0,0,0.17240674671036024,-1.7578987874674479,SA2,Female
83.0,1998.0,1915.0,0,0,0.1911575438561927,-1.6546573539831362,SA2,Female
84.0,1998.0,1914.0,0,0,0.21414856248214179,-1.5410852876113152,SA2,Female
50.0,1999.0,1949.0,0,0,0.004605595767334951,-5.380483243628858,SA2,Female
51.0,1999.0,1948.0,0,0,0.005378249486140491,-5.225392332077483,SA2,Female
52.0,1999.0,1947.0,0,0,0.005812278819153269,-5.147782561411474,SA2,Female
53.0,1999.0,1946.0,0,0,0.006101456381655768,-5.099227785208268,SA2,Female
54.0,1999.0,1945.0,0,0,0.006562542377290141,-5.026377193593413,SA2,Female
55.0,1999.0,1944.0,0,0,0.007261339711316627,-4.925190933930391,SA2,Female
